Brand,Price,Color,GPU,Processor Speed,Display Width,Display Height,OS,Storage Type,Hard Drive Capacity,SSD Capacity,Screen Size (cm),Ram Size,Price per Screen Size,Price per Display Height,Price per Display Width,Bluetooth,Touchscreen,WiFi,Webcam
lenovo,419.2,other,intel,2.4,1280.0,720.0,windows,ssd,98.89,120.0,13.0,5.98,32.246153846153845,0.5822222222222222,0.3275,Yes,No,Yes,Yes
lg,92.06,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,10.14257983699683,0.20551432084586602,0.11814042343008434,No,No,No,No
hp,139.0,other,intel,2.16,1366.0,768.0,chrome,ssd,98.89,16.0,14.0,4.0,9.928571428571429,0.18098958333333334,0.10175695461200586,Yes,No,Yes,Yes
dell,484.0,other,nvidia,2.6,1280.0,720.0,windows,unknown,98.89,2000.0,14.0,5.98,34.57142857142857,0.6722222222222223,0.378125,No,No,Yes,No
asus,1500.0,black,nvidia,2.3,1920.0,1080.0,windows,ssd,98.89,1000.0,15.6,32.0,96.15384615384616,1.3888888888888888,0.78125,Yes,No,Yes,No
dell,234.1,other,intel,2.6,779.2421706908917,447.9493186708104,windows,ssd,98.89,256.0,12.5,8.0,18.727999999999998,0.5226037639584752,0.3004200860849744,No,No,No,Yes
dell,160.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,windows,hdd/ssd,8.0,205.95,14.0,8.0,11.428571428571429,0.35718326455940214,0.20532769659801753,No,No,No,No
lenovo,297.5,other,intel,1.1861742242409754,1920.0,1080.0,windows,unknown,98.89,120.0,14.0,5.98,21.25,0.27546296296296297,0.15494791666666666,No,No,No,No
asus,164.5,silver,intel,1.1,1920.0,1080.0,chrome,emmc,64.0,64.0,14.0,64.0,11.75,0.15231481481481482,0.08567708333333333,Yes,No,Yes,Yes
hp,90.0,silver,intel,2.5,2736.0,1824.0,windows,ssd,128.0,128.0,12.3,8.0,7.317073170731707,0.049342105263157895,0.03289473684210526,No,Yes,No,No
auo,69.94,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,7.705540232452296,0.15613373452052864,0.08975386937540841,No,No,No,No
hp,120.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,15.6,5.98,7.6923076923076925,0.2678874484195516,0.15399577244851315,No,No,No,No
lenovo,65.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,8.0,205.95,14.0,8.0,4.642857142857143,0.1451057012272571,0.08341437674294462,No,No,No,No
dell,370.2,black,intel,3.0,1280.0,720.0,windows,unknown,98.89,480.0,14.0,5.98,26.442857142857143,0.5141666666666667,0.28921874999999997,No,No,Yes,No
dell,312.8,other,intel,2.7,1280.0,720.0,windows,unknown,98.89,120.0,14.0,5.98,22.342857142857145,0.43444444444444447,0.244375,No,No,Yes,No
dell,375.0,other,intel,2.6,1280.0,720.0,windows,unknown,98.89,480.0,14.0,5.98,26.785714285714285,0.5208333333333334,0.29296875,No,No,Yes,No
acer,38.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,11.6,5.98,3.2758620689655173,0.08483102533285801,0.04876532794202916,No,No,No,No
samsung,69.25,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,7.629520461786123,0.15459338169211623,0.08886839368382946,No,No,No,No
lenovo,999.5,black,intel,1.1861742242409754,1920.0,1080.0,windows,ssd,98.89,205.95,15.6,5.98,64.07051282051282,0.9254629629629629,0.5205729166666667,No,No,No,Yes
auo,117.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,12.89030893904659,0.26119026220906283,0.15014587813730032,No,No,No,No
samsung,50.0,silver,intel,1.1,1366.0,768.0,chrome,emmc,32.0,32.0,14.0,4.0,3.5714285714285716,0.06510416666666667,0.036603221083455345,No,No,No,No
dell,584.5,other,amd,3.0,1280.0,720.0,windows,unknown,98.89,480.0,15.6,5.98,37.467948717948715,0.8118055555555556,0.456640625,Yes,No,Yes,Yes
dell,297.8,other,intel,2.6,1280.0,720.0,windows,unknown,98.89,120.0,14.0,5.98,21.271428571428572,0.41361111111111115,0.23265625,Yes,No,Yes,No
lg,73.44,other,other,1.1861742242409754,1366.0,768.0,unknown,unknown,98.89,205.95,15.6,5.98,4.707692307692308,0.095625,0.053762811127379205,No,No,No,No
dell,165.0,other,other,2.0,779.2421706908917,447.9493186708104,windows,hdd/ssd,80.0,205.95,14.1,3.0,11.702127659574469,0.3683452415768835,0.21174418711670556,No,No,No,No
dell,276.2,other,intel,2.6,1280.0,720.0,windows,unknown,98.89,240.0,14.0,5.98,19.728571428571428,0.38361111111111107,0.21578124999999998,No,No,Yes,No
dell,584.5,other,amd,3.0,1280.0,720.0,windows,unknown,98.89,480.0,15.6,5.98,37.467948717948715,0.8118055555555556,0.456640625,Yes,No,Yes,Yes
microsoft,1047.0,other,intel,3.0,2256.0,1504.0,windows,ssd,98.89,256.0,13.5,5.98,77.55555555555556,0.6961436170212766,0.4640957446808511,Yes,No,Yes,Yes
dell,254.8,black,intel,1.6,1366.0,768.0,windows,unknown,98.89,512.0,14.0,16.0,18.2,0.33177083333333335,0.18653001464128843,Yes,No,Yes,No
dell,149.0,other,other,2.4,779.2421706908917,447.9493186708104,unknown,ssd,256.0,256.0,14.0,5.98,10.642857142857142,0.3326269151209432,0.19121141745690381,No,No,No,Yes
lenovo,446.8,other,intel,1.99,1280.0,720.0,windows,ssd,98.89,120.0,12.5,5.98,35.744,0.6205555555555555,0.3490625,Yes,No,Yes,Yes
lenovo,324.2,other,intel,1.1861742242409754,1920.0,1080.0,windows,unknown,98.89,240.0,14.0,5.98,23.157142857142855,0.30018518518518517,0.16885416666666667,No,No,No,No
auo,70.4,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,7.756220079563078,0.15716063640613695,0.09034418650312771,No,No,No,No
microsoft,1302.0,other,intel,3.0,2256.0,1504.0,windows,ssd,98.89,120.0,13.5,5.98,96.44444444444444,0.8656914893617021,0.5771276595744681,Yes,No,Yes,Yes
dell,442.8,other,intel,2.8,1920.0,1080.0,windows,unknown,98.89,240.0,12.5,5.98,35.424,0.41000000000000003,0.230625,Yes,Yes,Yes,Yes
lenovo,349.5,other,other,3.1,1920.0,1080.0,windows,unknown,98.89,240.0,14.0,5.98,24.964285714285715,0.3236111111111111,0.18203125,Yes,No,Yes,No
hp,509.5,black,amd,4.5,1920.0,1080.0,windows,ssd,98.89,512.0,9.07658618216591,16.0,56.13343935422426,0.47175925925925927,0.26536458333333335,Yes,No,Yes,Yes
lenovo,25.5,black,intel,1.83,1366.0,768.0,chrome,ssd,16.0,16.0,11.6,4.0,2.1982758620689657,0.033203125,0.018667642752562226,Yes,No,Yes,Yes
hp,35.0,silver,amd,1.1,1366.0,768.0,chrome,ssd,64.0,64.0,14.0,4.0,2.5,0.045572916666666664,0.02562225475841874,Yes,No,Yes,Yes
dell,484.0,other,nvidia,2.6,1280.0,720.0,windows,unknown,98.89,2000.0,14.0,5.98,34.57142857142857,0.6722222222222223,0.378125,No,No,Yes,No
dell,889.0,silver,other,5.0,1920.0,1080.0,windows,ssd,512.0,512.0,14.0,16.0,63.5,0.8231481481481482,0.4630208333333333,Yes,No,Yes,Yes
dell,150.0,other,other,2.0,779.2421706908917,447.9493186708104,windows,hdd/ssd,80.0,205.95,14.1,3.0,10.638297872340425,0.3348593105244395,0.19249471556064143,No,No,No,No
asus,72.8,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,8.020636673184546,0.16251838537452795,0.09342410195209797,No,No,No,No
dell,326.2,other,nvidia,1.1861742242409754,1280.0,720.0,windows,unknown,98.89,240.0,14.0,5.98,23.3,0.45305555555555554,0.25484375,No,No,No,No
dell,422.0,other,intel,2.8,1920.0,1080.0,windows,unknown,98.89,240.0,12.5,5.98,33.76,0.3907407407407407,0.21979166666666666,Yes,Yes,Yes,Yes
hp,255.0,pink,other,1.1,779.2421706908917,447.9493186708104,windows,emmc,64.0,64.0,14.0,5.98,18.214285714285715,0.5692608278915472,0.32724101645309045,No,No,No,No
asus,113.9,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,12.548770838952196,0.25426983645822443,0.14616765401571374,No,No,No,No
acer,55.0,silver,intel,1.6,779.2421706908917,447.9493186708104,chrome,emmc,98.89,32.0,14.0,4.0,3.9285714285714284,0.12278174719229448,0.07058139570556853,Yes,No,Yes,Yes
dell,35.0,black,other,2.3,1366.0,768.0,unknown,ssd,128.0,128.0,12.5,8.0,2.8,0.045572916666666664,0.02562225475841874,No,No,No,No
hp,135.0,other,other,2.1,779.2421706908917,447.9493186708104,windows,ssd,16.0,205.95,14.0,16.0,9.642857142857142,0.30137337947199555,0.17324524400457728,No,No,No,No
dell,100.0,black,other,2.8,1920.0,1080.0,windows,ssd,512.0,64.0,14.0,16.0,7.142857142857143,0.09259259259259259,0.052083333333333336,No,No,Yes,No
samsung,120.0,gray,intel,1.1861742242409754,1366.0,768.0,chrome,other,16.0,16.0,11.6,4.0,10.344827586206897,0.15625,0.08784773060029283,Yes,No,Yes,Yes
dell,570.0,multicolor,other,1.3,1920.0,1200.0,windows,ssd,98.89,512.0,16.0,8.0,35.625,0.475,0.296875,No,No,No,No
dell,410.0,other,intel,1.99,1920.0,1080.0,windows,ssd,98.89,480.0,10.8,5.98,37.96296296296296,0.37962962962962965,0.21354166666666666,Yes,Yes,Yes,Yes
dell,340.8,other,intel,3.0,1280.0,720.0,windows,unknown,98.89,240.0,14.0,5.98,24.342857142857145,0.47333333333333333,0.26625,No,No,Yes,No
dell,323.0,other,intel,2.7,1280.0,720.0,windows,unknown,98.89,240.0,14.0,5.98,23.071428571428573,0.4486111111111111,0.25234375,No,No,Yes,No
lenovo,458.5,other,intel,1.99,1280.0,720.0,windows,ssd,98.89,240.0,12.5,5.98,36.68,0.6368055555555555,0.358203125,Yes,No,Yes,Yes
microsoft,1047.0,other,intel,3.0,2256.0,1504.0,windows,ssd,98.89,256.0,13.5,5.98,77.55555555555556,0.6961436170212766,0.4640957446808511,Yes,No,Yes,Yes
lg,292.5,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,32.22577234761648,0.652975655522657,0.3753646953432508,No,No,No,No
dell,344.0,other,intel,2.7,1280.0,720.0,windows,unknown,98.89,240.0,14.0,5.98,24.571428571428573,0.4777777777777778,0.26875,No,No,Yes,No
dell,379.8,other,nvidia,2.6,1280.0,720.0,windows,unknown,98.89,240.0,14.0,5.98,27.12857142857143,0.5275,0.29671875000000003,No,No,Yes,No
auo,94.44,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,10.404792959004787,0.2108274219061871,0.12119467291697984,No,No,No,No
dell,447.2,other,intel,2.8,1920.0,1080.0,windows,unknown,98.89,240.0,12.5,5.98,35.775999999999996,0.41407407407407404,0.23291666666666666,Yes,Yes,Yes,Yes
lenovo,75.0,multicolor,intel,2.4,1366.0,768.0,chrome,emmc,32.0,32.0,11.6,4.0,6.4655172413793105,0.09765625,0.05490483162518302,Yes,No,Yes,Yes
acer,50.0,gray,intel,1.4,1366.0,768.0,chrome,ssd,16.0,16.0,11.6,2.0,4.310344827586207,0.06510416666666667,0.036603221083455345,Yes,Yes,Yes,Yes
acer,63.0,other,other,2.1,779.2421706908917,447.9493186708104,chrome,ssd,32.0,32.0,13.3,4.0,4.7368421052631575,0.14064091042026458,0.0808477805354694,No,Yes,No,No
dell,99.0,black,intel,1.1,1366.0,768.0,windows,ssd,128.0,128.0,11.6,4.0,8.53448275862069,0.12890625,0.07247437774524158,No,Yes,No,No
dell,175.0,other,other,1.1861742242409754,1920.0,1080.0,windows,ssd,98.89,256.0,12.3,8.0,14.227642276422763,0.16203703703703703,0.09114583333333333,No,No,No,No
hp,539.0,silver,amd,1.9,1920.0,1080.0,unknown,ssd,1000.0,1000.0,14.0,16.0,38.5,0.49907407407407406,0.28072916666666664,Yes,No,No,No
lenovo,119.94,black,other,1.1861742242409754,779.2421706908917,447.9493186708104,linux,hdd/ssd,500.0,205.95,14.0,16.0,8.567142857142857,0.2677535046953418,0.1539187745622889,No,No,Yes,Yes
hp,339.0,black,other,2.1,779.2421706908917,447.9493186708104,windows,ssd,256.0,256.0,15.6,16.0,21.73076923076923,0.7567820417852332,0.43503805716704963,No,No,No,No
microsoft,149.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,13.5,5.98,11.037037037037036,0.3326269151209432,0.19121141745690381,No,No,No,No
lenovo,530.0,black,other,3.0,1920.0,1200.0,windows,ssd,512.0,512.0,13.3,16.0,39.849624060150376,0.44166666666666665,0.2760416666666667,Yes,Yes,Yes,Yes
microsoft,150.0,other,other,2.6,3000.0,2000.0,unknown,ssd,256.0,256.0,13.3,8.0,11.278195488721805,0.075,0.05,No,No,No,No
dell,575.0,green,intel,4.7,3072.0,1920.0,windows,ssd,1000.0,1000.0,16.0,40.0,35.9375,0.2994791666666667,0.18717447916666666,Yes,No,Yes,Yes
lenovo,190.0,black,intel,2.4,1366.0,768.0,windows,ssd,98.89,512.0,14.0,16.0,13.571428571428571,0.24739583333333334,0.1390922401171303,Yes,No,Yes,Yes
lenovo,220.0,other,intel,2.4,1920.0,1080.0,windows,ssd,512.0,512.0,14.0,12.0,15.714285714285714,0.2037037037037037,0.11458333333333333,Yes,No,Yes,Yes
dell,95.0,black,other,2.7,1920.0,1080.0,unknown,ssd,8.0,205.95,15.6,8.0,6.08974358974359,0.08796296296296297,0.049479166666666664,Yes,No,Yes,Yes
hp,99.94,black,other,2.0,1366.0,768.0,chrome,emmc,4.0,32.0,11.6,4.0,8.61551724137931,0.13013020833333333,0.07316251830161054,Yes,Yes,No,Yes
dell,263.2,other,intel,1.6,779.2421706908917,447.9493186708104,windows,ssd,256.0,256.0,14.0,16.0,18.8,0.5875664702002165,0.33776406090373884,No,No,No,Yes
lenovo,100.0,black,intel,2.4,1366.0,768.0,windows,ssd,250.0,256.0,15.6,8.0,6.410256410256411,0.13020833333333334,0.07320644216691069,Yes,No,No,Yes
microsoft,355.0,platinum,other,1.1,2736.0,1824.0,windows,ssd,98.89,256.0,12.3,8.0,28.861788617886177,0.19462719298245615,0.1297514619883041,Yes,Yes,No,Yes
asus,29.98,gray,intel,1.6,1366.0,768.0,chrome,emmc,4.0,205.95,11.6,4.0,2.5844827586206898,0.039036458333333336,0.021947291361639823,Yes,No,Yes,Yes
dell,319.0,other,intel,2.7,1280.0,720.0,windows,unknown,98.89,120.0,14.0,5.98,22.785714285714285,0.44305555555555554,0.24921875,No,No,Yes,No
dell,324.0,other,intel,2.6,1280.0,720.0,windows,unknown,98.89,120.0,14.0,5.98,23.142857142857142,0.45,0.253125,No,No,Yes,No
dell,389.5,other,intel,3.0,1280.0,720.0,windows,ssd,98.89,960.0,14.0,5.98,27.821428571428573,0.5409722222222222,0.304296875,No,No,Yes,No
hp,250.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,14.1,5.98,17.73049645390071,0.5580988508740659,0.32082452593440236,No,No,No,No
dell,320.2,other,intel,1.1861742242409754,1280.0,720.0,windows,unknown,98.89,120.0,14.0,5.98,22.87142857142857,0.4447222222222222,0.25015624999999997,No,No,No,No
dell,588.5,black,other,2.4,779.2421706908917,447.9493186708104,windows,hdd/ssd,500.0,205.95,15.6,5.98,37.72435897435898,1.313764694957551,0.7552209340495832,Yes,No,No,Yes
dell,329.8,other,intel,2.7,1280.0,720.0,windows,unknown,98.89,240.0,14.0,5.98,23.557142857142857,0.45805555555555555,0.25765625000000003,No,No,Yes,No
lenovo,323.5,other,other,3.1,1920.0,1080.0,windows,unknown,98.89,120.0,14.0,5.98,23.107142857142858,0.29953703703703705,0.16848958333333333,Yes,No,Yes,No
dell,90.0,other,other,1.86,779.2421706908917,447.9493186708104,unknown,hdd/ssd,98.89,205.95,11.6,4.0,7.758620689655173,0.2009155863146637,0.11549682933638486,No,No,No,No
dell,325.8,black,intel,1.1861742242409754,1280.0,720.0,windows,unknown,98.89,120.0,14.0,5.98,23.271428571428572,0.4525,0.25453125,No,No,No,Yes
hp,380.0,blue,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,14.0,5.98,27.142857142857142,0.8483102533285801,0.48765327942029163,No,No,No,No
dell,150.0,other,other,2.3,779.2421706908917,447.9493186708104,unknown,unknown,4.0,205.95,14.0,4.0,10.714285714285714,0.3348593105244395,0.19249471556064143,No,No,No,No
microsoft,240.0,black,other,1.7,2736.0,1824.0,windows,ssd,256.0,256.0,12.1,8.0,19.834710743801654,0.13157894736842105,0.08771929824561403,Yes,Yes,Yes,Yes
dell,40.0,other,other,2.0,779.2421706908917,447.9493186708104,unknown,hdd/ssd,250.0,205.95,15.6,4.0,2.5641025641025643,0.08929581613985053,0.05133192414950438,No,No,No,No
dell,1450.0,black,intel,2.4,1920.0,1080.0,windows,ssd,512.0,512.0,14.0,32.0,103.57142857142857,1.3425925925925926,0.7552083333333334,No,No,No,No
dell,330.0,other,other,2.6,779.2421706908917,447.9493186708104,unknown,ssd,256.0,256.0,12.5,5.98,26.4,0.736690483153767,0.4234883742334111,No,No,No,No
dell,442.8,other,intel,2.8,1920.0,1080.0,windows,unknown,98.89,240.0,12.5,5.98,35.424,0.41000000000000003,0.230625,Yes,Yes,Yes,Yes
microsoft,250.0,silver,other,1.2,779.2421706908917,447.9493186708104,windows,other,256.0,256.0,13.5,8.0,18.51851851851852,0.5580988508740659,0.32082452593440236,No,Yes,No,No
hp,820.0,silver,intel,1.6,3840.0,2160.0,windows,ssd,1000.0,1000.0,13.3,8.0,61.65413533834586,0.37962962962962965,0.21354166666666666,Yes,Yes,Yes,Yes
dell,100.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,windows,unknown,98.89,205.95,15.6,5.98,6.410256410256411,0.22323954034962634,0.12832981037376096,No,No,No,No
dell,170.0,multicolor,intel,2.4,1280.0,800.0,windows,hdd/ssd,160.0,205.95,14.1,4.0,12.056737588652483,0.2125,0.1328125,No,No,Yes,No
lenovo,199.0,black,amd,2.0,1920.0,1080.0,windows,ssd,512.0,512.0,14.0,16.0,14.214285714285714,0.18425925925925926,0.10364583333333334,Yes,No,Yes,Yes
hp,19.98,black,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,other,98.89,205.95,15.6,4.0,1.2807692307692309,0.04460326016185534,0.02564029611267744,No,No,No,No
asus,197.0,blue,intel,1.1,1366.0,768.0,windows,emmc,64.0,64.0,14.0,4.0,14.071428571428571,0.2565104166666667,0.14421669106881405,Yes,Yes,Yes,Yes
lenovo,448.2,other,other,3.1,1920.0,1080.0,windows,unknown,98.89,960.0,14.0,5.98,32.01428571428571,0.415,0.2334375,Yes,No,Yes,No
dell,310.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,15.6,5.98,19.871794871794872,0.6920425750838416,0.39782241215865893,No,No,No,No
hp,160.0,silver,other,2.4,1920.0,1080.0,unknown,hdd/ssd,8.0,205.95,15.6,8.0,10.256410256410257,0.14814814814814814,0.08333333333333333,No,No,Yes,Yes
lenovo,250.0,black,other,1.1861742242409754,779.2421706908917,447.9493186708104,windows,ssd,98.89,205.95,14.0,16.0,17.857142857142858,0.5580988508740659,0.32082452593440236,No,No,No,No
dell,450.0,black,intel,3.0,1920.0,1080.0,unknown,ssd,256.0,256.0,14.0,16.0,32.142857142857146,0.4166666666666667,0.234375,Yes,No,Yes,Yes
hp,200.0,other,other,1.1,1366.0,768.0,chrome,ssd,98.89,205.95,14.0,5.98,14.285714285714286,0.2604166666666667,0.14641288433382138,No,No,No,No
lenovo,115.0,gray,other,2.0,1920.0,1200.0,chrome,ssd,128.0,128.0,10.1,4.0,11.386138613861387,0.09583333333333334,0.059895833333333336,Yes,Yes,Yes,Yes
dell,749.0,white,intel,1.1861742242409754,3456.0,2160.0,windows,ssd,98.89,512.0,13.4,8.0,55.8955223880597,0.34675925925925927,0.21672453703703703,Yes,Yes,Yes,Yes
dell,424.2,other,intel,2.7,1280.0,720.0,windows,unknown,98.89,480.0,14.0,5.98,30.3,0.5891666666666666,0.33140625,No,No,Yes,No
asus,83.6,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,9.210511344481153,0.1866282557322876,0.10728372147246415,No,No,No,No
dell,344.8,other,intel,2.7,1280.0,720.0,windows,unknown,98.89,240.0,14.0,5.98,24.62857142857143,0.4788888888888889,0.26937500000000003,No,No,Yes,No
hp,190.0,silver,intel,1.6,1920.0,1080.0,windows,ssd,256.0,256.0,14.0,16.0,13.571428571428571,0.17592592592592593,0.09895833333333333,No,No,Yes,Yes
lenovo,50.0,black,intel,1.1,779.2421706908917,447.9493186708104,chrome,emmc,32.0,32.0,11.6,4.0,4.310344827586207,0.11161977017481317,0.06416490518688048,No,No,No,No
lenovo,269.8,black,intel,1.9,1366.0,768.0,windows,unknown,98.89,256.0,14.0,16.0,19.271428571428572,0.35130208333333335,0.19751098096632505,Yes,No,Yes,No
lenovo,500.0,black,nvidia,3.0,1920.0,1080.0,windows,ssd,98.89,256.0,15.6,8.0,32.05128205128205,0.46296296296296297,0.2604166666666667,Yes,No,Yes,Yes
microsoft,299.0,silver,intel,2.6,2736.0,1824.0,windows,ssd,256.0,256.0,12.3,8.0,24.308943089430894,0.16392543859649122,0.10928362573099415,Yes,No,Yes,Yes
dell,375.8,other,intel,1.99,1280.0,720.0,windows,ssd,98.89,360.0,14.0,5.98,26.842857142857145,0.5219444444444444,0.29359375,Yes,No,Yes,Yes
microsoft,150.0,silver,intel,1.2,2736.0,1824.0,windows,ssd,128.0,128.0,12.3,4.0,12.195121951219512,0.08223684210526316,0.05482456140350877,Yes,Yes,Yes,No
dell,450.0,multicolor,nvidia,2.5,1920.0,1080.0,windows,ssd,1000.0,256.0,15.6,8.0,28.846153846153847,0.4166666666666667,0.234375,Yes,No,Yes,Yes
dell,199.0,other,other,2.7,1920.0,1080.0,windows,hdd/ssd,512.0,512.0,15.6,16.0,12.756410256410257,0.18425925925925926,0.10364583333333334,No,No,No,Yes
lenovo,800.0,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,ssd,256.0,256.0,15.6,16.0,51.282051282051285,1.7859163227970107,1.0266384829900876,No,No,No,No
dell,860.0,silver,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,ssd,98.89,512.0,14.0,16.0,61.42857142857143,1.9198600470067866,1.1036363692143443,Yes,Yes,Yes,Yes
dell,169.0,black,intel,1.9,1920.0,1080.0,windows,ssd,512.0,512.0,14.0,16.0,12.071428571428571,0.15648148148148147,0.08802083333333334,Yes,No,Yes,Yes
acer,375.2,black,intel,1.1,1366.0,912.0,chrome,ssd,32.0,32.0,12.0,4.0,31.266666666666666,0.4114035087719298,0.2746705710102489,Yes,Yes,Yes,Yes
dell,467.5,other,nvidia,2.6,1280.0,720.0,windows,unknown,98.89,960.0,14.0,5.98,33.392857142857146,0.6493055555555556,0.365234375,No,No,Yes,No
lenovo,1019.0,gray,intel,1.7,1920.0,1080.0,windows,ssd,512.0,512.0,14.0,8.0,72.78571428571429,0.9435185185185185,0.5307291666666667,Yes,No,Yes,Yes
dell,180.0,black,intel,2.8,1920.0,1080.0,windows,ssd,98.89,256.0,15.6,8.0,11.538461538461538,0.16666666666666666,0.09375,Yes,No,Yes,Yes
acer,40.0,white,other,1.1861742242409754,1366.0,768.0,chrome,ssd,16.0,16.0,11.5,2.0,3.4782608695652173,0.052083333333333336,0.029282576866764276,No,No,Yes,Yes
lenovo,295.0,other,other,3.1,1920.0,1080.0,windows,unknown,98.89,120.0,14.0,5.98,21.071428571428573,0.27314814814814814,0.15364583333333334,Yes,No,Yes,No
dell,400.0,black,other,1.1861742242409754,1920.0,1280.0,windows,ssd,512.0,512.0,13.0,16.0,30.76923076923077,0.3125,0.20833333333333334,Yes,Yes,Yes,Yes
hp,218.9,black,amd,2.4,1366.0,768.0,windows,ssd,98.89,128.0,14.0,4.0,15.635714285714286,0.2850260416666667,0.1602489019033675,Yes,No,Yes,Yes
dell,200.0,silver,intel,2.5,1366.0,768.0,unknown,hdd/ssd,1000.0,1000.0,15.6,8.0,12.820512820512821,0.2604166666666667,0.14641288433382138,Yes,No,Yes,Yes
hp,200.0,other,other,2.5,779.2421706908917,447.9493186708104,unknown,ssd,256.0,256.0,15.6,8.0,12.820512820512821,0.4464790806992527,0.2566596207475219,No,No,Yes,Yes
hp,90.0,silver,amd,1.1861742242409754,1366.0,768.0,chrome,emmc,64.0,64.0,14.0,4.0,6.428571428571429,0.1171875,0.06588579795021962,Yes,No,No,No
lenovo,175.0,other,other,2.5,779.2421706908917,447.9493186708104,windows,ssd,256.0,256.0,14.0,16.0,12.5,0.3906691956118461,0.22457716815408166,No,No,No,No
acer,98.25,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,10.824554301378868,0.21933284839350786,0.12608403869222012,No,No,No,No
dell,314.2,black,intel,2.7,1280.0,720.0,windows,unknown,98.89,120.0,14.0,5.98,22.442857142857143,0.4363888888888889,0.24546874999999999,No,No,Yes,No
dell,403.0,black,nvidia,2.6,1280.0,720.0,windows,unknown,98.89,480.0,14.0,5.98,28.785714285714285,0.5597222222222222,0.31484375,No,No,Yes,No
dell,234.8,black,intel,1.6,1366.0,768.0,windows,unknown,98.89,500.0,14.0,8.0,16.771428571428572,0.30572916666666666,0.1718887262079063,Yes,No,Yes,No
dell,375.8,other,intel,1.99,1280.0,720.0,windows,ssd,98.89,360.0,14.0,5.98,26.842857142857145,0.5219444444444444,0.29359375,Yes,No,Yes,Yes
dell,57.94,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,6.383457264344953,0.1293449896785735,0.0743542921305571,No,No,No,No
lenovo,574.5,other,intel,3.0,1920.0,1080.0,windows,hdd/ssd,400.0,128.0,15.6,5.98,36.82692307692308,0.5319444444444444,0.29921875,Yes,No,Yes,Yes
lg,93.9,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,10.345299225439957,0.20962192838829913,0.12050169194096154,No,No,No,No
dell,334.8,other,nvidia,2.6,1280.0,720.0,windows,unknown,98.89,240.0,14.0,5.98,23.914285714285715,0.465,0.26156250000000003,No,No,Yes,No
auo,92.75,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,10.218599607663004,0.20705467367427843,0.11902589912166328,No,No,No,No
dell,324.0,other,intel,2.7,1280.0,720.0,windows,unknown,98.89,240.0,14.0,5.98,23.142857142857142,0.45,0.253125,No,No,Yes,No
auo,50.7,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,5.585800540253524,0.11318244695726055,0.0650632138594968,No,No,No,No
lg,93.1,other,other,1.1861742242409754,779.2421706908917,447.9493186708104,unknown,unknown,98.89,205.95,9.07658618216591,5.98,10.257160360899467,0.20783601206550212,0.11947505345797144,No,No,No,No
